Ano,UF,Partido,Magnitude,Regra,Perfil,N válido,Total com perfil,K válido,Perfil no núcleo,Perfil fora,N fora válido,Esperado perfil,Ausência de perfil
2018,AC,DC,8–12,Receitas arredondadas a centavos,Vitória anterior para prefeito,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,AC,DC,8–12,Receitas arredondadas a centavos,Vitória anterior para vereador,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,AC,DC,8–12,Receitas arredondadas a centavos,Votação histórica ≥ 10% do QE,3,0.0,3.0,0.0,0.0,0.0,0.0,0
2018,AC,DC,8–12,Receitas arredondadas a centavos,"Mulheres (descrição, não critério de validade)",3,1.0,3.0,1.0,0.0,0.0,1.0,0
2018,AC,DC,8–12,Receitas arredondadas a centavos,"Pessoas pretas ou pardas (descrição, não critério de validade)",3,3.0,3.0,3.0,0.0,0.0,3.0,0
2018,AC,DEM,8–12,Arredondado,Competitivo prévio (critério operacional do capítulo),1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Arredondado,Eleito federal no pleito anterior,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Arredondado,"Vitória federal antiga, sem vitória no pleito anterior",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Arredondado,Vitória anterior estadual/distrital,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Arredondado,Vitória anterior para prefeito,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Arredondado,Vitória anterior para vereador,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Arredondado,Votação histórica ≥ 10% do QE,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Arredondado,"Mulheres (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Arredondado,"Pessoas pretas ou pardas (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Piso,Competitivo prévio (critério operacional do capítulo),1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Piso,Eleito federal no pleito anterior,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Piso,"Vitória federal antiga, sem vitória no pleito anterior",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Piso,Vitória anterior estadual/distrital,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Piso,Vitória anterior para prefeito,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Piso,Vitória anterior para vereador,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Piso,Votação histórica ≥ 10% do QE,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Piso,"Mulheres (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Piso,"Pessoas pretas ou pardas (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Teto,Competitivo prévio (critério operacional do capítulo),1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Teto,Eleito federal no pleito anterior,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Teto,"Vitória federal antiga, sem vitória no pleito anterior",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Teto,Vitória anterior estadual/distrital,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Teto,Vitória anterior para prefeito,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Teto,Vitória anterior para vereador,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Teto,Votação histórica ≥ 10% do QE,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Teto,"Mulheres (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Teto,"Pessoas pretas ou pardas (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a menos,Competitivo prévio (critério operacional do capítulo),1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Uma posição a menos,Eleito federal no pleito anterior,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Uma posição a menos,"Vitória federal antiga, sem vitória no pleito anterior",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a menos,Vitória anterior estadual/distrital,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a menos,Vitória anterior para prefeito,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a menos,Vitória anterior para vereador,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a menos,Votação histórica ≥ 10% do QE,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Uma posição a menos,"Mulheres (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a menos,"Pessoas pretas ou pardas (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a mais,Competitivo prévio (critério operacional do capítulo),1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Uma posição a mais,Eleito federal no pleito anterior,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Uma posição a mais,"Vitória federal antiga, sem vitória no pleito anterior",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a mais,Vitória anterior estadual/distrital,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a mais,Vitória anterior para prefeito,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a mais,Vitória anterior para vereador,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a mais,Votação histórica ≥ 10% do QE,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Uma posição a mais,"Mulheres (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Uma posição a mais,"Pessoas pretas ou pardas (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Acumulado ≥ 80%,Competitivo prévio (critério operacional do capítulo),1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Acumulado ≥ 80%,Eleito federal no pleito anterior,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Acumulado ≥ 80%,"Vitória federal antiga, sem vitória no pleito anterior",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Acumulado ≥ 80%,Vitória anterior estadual/distrital,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Acumulado ≥ 80%,Vitória anterior para prefeito,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Acumulado ≥ 80%,Vitória anterior para vereador,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Acumulado ≥ 80%,Votação histórica ≥ 10% do QE,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Acumulado ≥ 80%,"Mulheres (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Acumulado ≥ 80%,"Pessoas pretas ou pardas (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Receitas arredondadas a centavos,Competitivo prévio (critério operacional do capítulo),1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Receitas arredondadas a centavos,Eleito federal no pleito anterior,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Receitas arredondadas a centavos,"Vitória federal antiga, sem vitória no pleito anterior",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Receitas arredondadas a centavos,Vitória anterior estadual/distrital,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Receitas arredondadas a centavos,Vitória anterior para prefeito,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Receitas arredondadas a centavos,Vitória anterior para vereador,1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Receitas arredondadas a centavos,Votação histórica ≥ 10% do QE,1,1.0,1.0,1.0,0.0,0.0,1.0,0
2018,AC,DEM,8–12,Receitas arredondadas a centavos,"Mulheres (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,DEM,8–12,Receitas arredondadas a centavos,"Pessoas pretas ou pardas (descrição, não critério de validade)",1,0.0,1.0,0.0,0.0,0.0,0.0,0
2018,AC,MDB,8–12,Arredondado,Competitivo prévio (critério operacional do capítulo),3,2.0,2.0,2.0,0.0,1.0,1.3333333333333333,0
2018,AC,MDB,8–12,Arredondado,Eleito federal no pleito anterior,3,2.0,2.0,2.0,0.0,1.0,1.3333333333333333,0
2018,AC,MDB,8–12,Arredondado,"Vitória federal antiga, sem vitória no pleito anterior",3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,AC,MDB,8–12,Arredondado,Vitória anterior estadual/distrital,3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,AC,MDB,8–12,Arredondado,Vitória anterior para prefeito,3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,AC,MDB,8–12,Arredondado,Vitória anterior para vereador,3,0.0,2.0,0.0,0.0,1.0,0.0,0
2018,AC,MDB,8–12,Arredondado,Votação histórica ≥ 10% do QE,3,2.0,2.0,2.0,0.0,1.0,1.3333333333333333,0
2018,AC,MDB,8–12,Arredondado,"Mulheres (descrição, não critério de validade)",3,1.0,2.0,1.0,0.0,1.0,0.6666666666666666,0
